balance,housing,duration,campaign,previous,response,job,contacted_cellphone,was_p_contacted,salary_bin,day_bin,age_bin,edu_num
459.0,0,60.0,6.0,0,0,student,1,0,<=20k,9 to 17,18 to 33 years,2
3407.0,0,360.0,4.0,0,1,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
518.0,0,60.0,1.0,0,0,retired,1,0,20k-60k,9 to 17,63 to 78 years,2
739.0,0,120.0,2.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
1045.0,0,360.0,2.0,1,1,services,1,1,60k-80k,9 to 17,33 to 48 years,2
132.0,0,180.0,1.0,0,1,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
2139.0,0,120.0,6.0,0,0,student,1,0,<=20k,9 to 17,18 to 33 years,2
974.0,0,120.0,1.0,0,1,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
1000.0,1,180.0,1.0,0,1,admin.,1,0,20k-60k,9 to 17,33 to 48 years,3
115.0,0,180.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
3444.5,0,300.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
180.0,0,240.0,2.0,0,1,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
201.0,1,300.0,2.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
657.0,0,120.0,2.0,0,0,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,3
261.0,0,120.0,6.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,3
672.0,0,180.0,2.0,0,0,student,1,0,<=20k,17 to 25,18 to 33 years,2
154.0,0,120.0,2.0,0,0,technician,1,0,20k-60k,17 to 25,18 to 33 years,3
3444.5,1,180.0,2.0,2,1,management,1,1,80k-100k,17 to 25,18 to 33 years,3
0.0,0,120.0,6.0,0,0,retired,1,0,20k-60k,17 to 25,63 to 78 years,2
3444.5,0,240.0,2.0,0,1,admin.,1,0,20k-60k,17 to 25,18 to 33 years,3
2.0,1,180.0,1.0,0,1,admin.,1,0,20k-60k,17 to 25,33 to 48 years,2
259.0,0,180.0,1.0,0,1,technician,1,0,20k-60k,17 to 25,48 to 63 years,2
1107.0,1,180.0,1.0,0,1,housemaid,1,0,<=20k,17 to 25,18 to 33 years,3
-675.0,1,120.0,4.0,0,1,services,1,0,60k-80k,17 to 25,33 to 48 years,2
3444.5,0,180.0,4.0,2,1,admin.,1,1,20k-60k,17 to 25,48 to 63 years,2
1730.0,0,120.0,1.0,0,1,management,1,0,80k-100k,17 to 25,33 to 48 years,3
3444.5,0,180.0,1.0,0,0,admin.,1,0,20k-60k,17 to 25,48 to 63 years,2
447.0,0,180.0,3.0,0,1,services,1,0,60k-80k,17 to 25,18 to 33 years,2
3444.5,0,60.0,5.0,0,0,student,1,0,<=20k,17 to 25,18 to 33 years,2
493.0,0,0.0,2.0,0,0,admin.,1,0,20k-60k,17 to 25,18 to 33 years,2
376.0,1,240.0,4.0,0,1,management,1,0,80k-100k,17 to 25,18 to 33 years,3
2786.0,0,360.0,1.0,0,1,management,1,0,80k-100k,17 to 25,18 to 33 years,3
3444.5,0,180.0,1.0,0,0,management,1,0,80k-100k,17 to 25,33 to 48 years,3
3444.5,0,60.0,1.0,0,1,technician,1,0,20k-60k,17 to 25,48 to 63 years,2
2.0,0,240.0,1.0,0,0,management,1,0,80k-100k,17 to 25,18 to 33 years,3
127.0,0,60.0,4.0,0,0,admin.,1,0,20k-60k,17 to 25,33 to 48 years,2
448.0,0,120.0,1.0,0,1,retired,1,0,20k-60k,17 to 25,63 to 78 years,3
1292.0,0,60.0,1.0,0,0,retired,1,0,20k-60k,17 to 25,48 to 63 years,3
120.0,0,60.0,1.0,3,0,management,1,1,80k-100k,17 to 25,33 to 48 years,3
978.0,0,120.0,1.0,0,1,unemployed,1,0,<=20k,17 to 25,33 to 48 years,2
377.0,0,60.0,2.0,0,0,unemployed,1,0,<=20k,17 to 25,48 to 63 years,3
158.0,1,60.0,2.0,0,0,admin.,1,0,20k-60k,17 to 25,33 to 48 years,2
111.0,0,0.0,2.0,0,0,management,0,0,80k-100k,17 to 25,48 to 63 years,2
15.0,0,60.0,2.0,0,0,management,1,0,80k-100k,17 to 25,18 to 33 years,3
2245.0,0,120.0,2.0,0,0,management,1,0,80k-100k,17 to 25,48 to 63 years,3
-130.0,1,120.0,2.0,0,1,management,1,0,80k-100k,17 to 25,33 to 48 years,3
3049.0,0,120.0,3.0,0,1,retired,1,0,20k-60k,17 to 25,63 to 78 years,1
3444.5,0,240.0,3.0,0,1,management,1,0,80k-100k,17 to 25,33 to 48 years,3
46.0,0,60.0,1.0,0,1,retired,1,0,20k-60k,17 to 25,63 to 78 years,1
0.0,1,480.0,2.0,0,1,management,1,0,80k-100k,17 to 25,33 to 48 years,3
689.0,0,60.0,1.0,0,0,admin.,1,0,20k-60k,17 to 25,18 to 33 years,3
3444.5,0,60.0,2.0,0,1,student,1,0,<=20k,17 to 25,18 to 33 years,2
212.0,0,240.0,6.0,0,1,management,1,0,80k-100k,17 to 25,33 to 48 years,3
1250.0,0,360.0,2.0,0,1,student,1,0,<=20k,17 to 25,18 to 33 years,2
25.0,1,60.0,2.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,3
2981.0,0,180.0,1.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,2
3444.5,0,120.0,2.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
0.0,1,60.0,1.0,0,0,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
242.0,0,120.0,4.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
623.0,0,240.0,2.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,1
1277.0,0,420.0,1.0,0,1,admin.,1,0,20k-60k,25 to 33,18 to 33 years,2
5.0,0,60.0,2.0,0,0,blue-collar,1,0,<=20k,25 to 33,33 to 48 years,2
325.0,0,420.0,4.0,0,0,self-employed,1,0,20k-60k,25 to 33,48 to 63 years,1
3301.0,1,240.0,2.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,2
571.0,0,180.0,2.0,0,0,housemaid,1,0,<=20k,25 to 33,48 to 63 years,1
201.0,1,60.0,6.0,0,0,blue-collar,1,0,<=20k,25 to 33,18 to 33 years,1
390.0,1,60.0,2.0,2,1,technician,1,1,20k-60k,25 to 33,33 to 48 years,2
3444.5,0,480.0,1.0,0,1,retired,0,0,20k-60k,25 to 33,63 to 78 years,2
565.0,0,300.0,1.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,2
1384.0,1,300.0,1.0,0,1,management,1,0,80k-100k,25 to 33,48 to 63 years,3
2466.0,0,120.0,1.0,0,0,management,0,0,80k-100k,25 to 33,33 to 48 years,2
658.0,1,240.0,1.0,0,1,self-employed,1,0,20k-60k,25 to 33,18 to 33 years,3
1988.0,0,120.0,2.0,2,1,admin.,1,1,20k-60k,25 to 33,33 to 48 years,3
649.0,1,60.0,2.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
70.0,1,180.0,2.0,0,1,admin.,1,0,20k-60k,25 to 33,33 to 48 years,2
0.0,0,60.0,1.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
122.0,0,240.0,1.0,0,0,technician,1,0,20k-60k,25 to 33,33 to 48 years,3
0.0,1,657.0,2.0,0,0,services,1,0,60k-80k,25 to 33,48 to 63 years,2
213.0,0,360.0,1.0,0,1,student,1,0,<=20k,25 to 33,18 to 33 years,2
215.0,1,60.0,1.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
3444.5,0,540.0,1.0,0,0,technician,1,0,20k-60k,25 to 33,48 to 63 years,2
647.0,0,180.0,1.0,0,0,retired,0,0,20k-60k,25 to 33,63 to 78 years,3
-522.0,1,240.0,3.0,13,1,admin.,1,1,20k-60k,25 to 33,33 to 48 years,2
234.0,0,120.0,2.0,0,0,technician,1,0,20k-60k,25 to 33,18 to 33 years,2
3444.5,0,180.0,2.0,0,1,retired,0,0,20k-60k,25 to 33,48 to 63 years,3
134.0,0,240.0,2.0,0,1,student,1,0,<=20k,25 to 33,18 to 33 years,1
316.0,0,300.0,2.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
2143.0,0,180.0,2.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
1613.0,0,240.0,2.0,5,0,management,1,1,80k-100k,25 to 33,18 to 33 years,3
2756.0,0,0.0,4.0,0,0,unemployed,1,0,<=20k,25 to 33,33 to 48 years,2
1327.0,0,120.0,4.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,2
255.0,1,60.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,48 to 63 years,3
2833.0,1,360.0,1.0,0,0,services,1,0,60k-80k,25 to 33,18 to 33 years,2
620.0,0,60.0,1.0,0,0,blue-collar,1,0,<=20k,25 to 33,18 to 33 years,1
3444.5,0,360.0,3.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,3
1004.0,1,60.0,2.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
114.0,0,480.0,1.0,0,1,admin.,1,0,20k-60k,25 to 33,18 to 33 years,2
2321.0,0,120.0,2.0,0,0,student,1,0,<=20k,25 to 33,18 to 33 years,2
3444.5,0,60.0,3.0,0,0,management,1,0,80k-100k,25 to 33,18 to 33 years,3
831.0,0,657.0,2.0,0,1,management,1,0,80k-100k,25 to 33,18 to 33 years,3
2308.0,0,120.0,2.0,0,1,retired,0,0,20k-60k,25 to 33,63 to 78 years,1
2855.0,0,0.0,3.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
3444.5,1,120.0,6.0,0,0,management,1,0,80k-100k,25 to 33,33 to 48 years,3
753.0,1,240.0,6.0,0,0,admin.,1,0,20k-60k,25 to 33,18 to 33 years,2
3444.5,1,657.0,4.0,0,0,management,1,0,80k-100k,25 to 33,48 to 63 years,3
1468.0,1,180.0,3.0,0,1,management,1,0,80k-100k,25 to 33,33 to 48 years,3
311.0,0,120.0,2.0,0,1,admin.,1,0,20k-60k,25 to 33,18 to 33 years,3
3444.5,0,480.0,1.0,0,0,admin.,1,0,20k-60k,25 to 33,48 to 63 years,2
2658.0,1,240.0,1.0,2,0,technician,1,1,20k-60k,25 to 33,33 to 48 years,3
250.0,1,360.0,2.0,1,0,management,1,1,80k-100k,25 to 33,18 to 33 years,3
0.0,0,657.0,1.0,0,0,housemaid,1,0,<=20k,25 to 33,48 to 63 years,2
260.0,1,240.0,1.0,0,0,services,1,0,60k-80k,25 to 33,18 to 33 years,2
392.0,1,657.0,2.0,2,0,technician,1,1,20k-60k,1 to 9,18 to 33 years,3
274.0,0,300.0,3.0,0,1,admin.,1,0,20k-60k,1 to 9,18 to 33 years,2
45.0,1,120.0,1.0,0,0,entrepreneur,1,0,100k+,1 to 9,33 to 48 years,2
-121.0,1,60.0,1.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
3444.5,1,180.0,2.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,3
250.0,1,240.0,2.0,0,0,management,1,0,80k-100k,1 to 9,18 to 33 years,3
688.0,1,180.0,2.0,1,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
1035.0,1,120.0,2.0,1,0,retired,1,1,20k-60k,1 to 9,48 to 63 years,2
250.0,1,60.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
184.0,1,657.0,1.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
285.0,1,420.0,1.0,1,0,admin.,1,1,20k-60k,1 to 9,18 to 33 years,2
442.0,1,180.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,1
398.0,1,240.0,1.0,2,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,2
172.0,1,657.0,1.0,0,1,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,3
0.0,1,120.0,1.0,0,0,management,1,0,80k-100k,1 to 9,18 to 33 years,3
1180.0,1,657.0,1.0,1,0,management,1,1,80k-100k,1 to 9,33 to 48 years,2
1743.0,1,657.0,1.0,3,0,services,1,1,60k-80k,1 to 9,18 to 33 years,3
507.0,1,657.0,1.0,0,1,management,1,0,80k-100k,1 to 9,33 to 48 years,3
393.0,0,120.0,2.0,0,1,technician,1,0,20k-60k,1 to 9,18 to 33 years,3
3444.5,1,480.0,2.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
1004.0,1,420.0,1.0,1,0,retired,1,1,20k-60k,1 to 9,48 to 63 years,2
0.0,0,240.0,1.0,1,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
10.0,0,60.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
-39.0,0,360.0,2.0,0,1,self-employed,1,0,20k-60k,1 to 9,48 to 63 years,3
926.0,1,420.0,1.0,3,0,self-employed,1,1,20k-60k,1 to 9,33 to 48 years,3
686.0,1,240.0,2.0,4,0,admin.,1,1,20k-60k,1 to 9,48 to 63 years,1
1924.0,1,120.0,2.0,1,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,2
1256.0,1,480.0,3.0,0,0,admin.,1,0,20k-60k,1 to 9,48 to 63 years,2
396.0,1,240.0,4.0,4,0,services,1,1,60k-80k,1 to 9,33 to 48 years,2
0.0,1,600.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
315.0,1,120.0,2.0,2,0,management,1,1,80k-100k,1 to 9,48 to 63 years,3
3444.5,0,240.0,3.0,2,0,management,1,1,80k-100k,1 to 9,48 to 63 years,3
2422.0,1,240.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
779.0,0,180.0,4.0,0,1,student,1,0,<=20k,1 to 9,18 to 33 years,2
2070.0,0,60.0,3.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
457.0,1,480.0,3.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,3
3444.5,0,600.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
3444.5,0,60.0,3.0,0,0,management,1,0,80k-100k,1 to 9,48 to 63 years,3
1474.0,0,657.0,2.0,0,1,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
480.0,1,120.0,2.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
715.0,1,657.0,1.0,3,0,management,1,1,80k-100k,1 to 9,33 to 48 years,3
753.0,1,657.0,2.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,3
-220.0,1,60.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,18 to 33 years,2
405.0,0,60.0,6.0,0,0,management,1,0,80k-100k,1 to 9,48 to 63 years,3
182.0,1,300.0,1.0,2,0,admin.,1,1,20k-60k,1 to 9,48 to 63 years,2
0.0,1,420.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
3444.5,1,120.0,1.0,2,0,blue-collar,1,1,<=20k,1 to 9,18 to 33 years,2
471.0,0,240.0,3.0,0,1,admin.,1,0,20k-60k,1 to 9,18 to 33 years,2
2772.0,1,240.0,1.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,3
3161.0,1,300.0,3.0,0,1,management,1,0,80k-100k,1 to 9,18 to 33 years,3
-1951.5,1,240.0,1.0,0,0,management,1,0,80k-100k,1 to 9,48 to 63 years,3
722.0,1,60.0,1.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
1683.0,1,240.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,3
0.0,1,420.0,2.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,2
3444.5,0,300.0,1.0,2,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
1236.0,1,180.0,2.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,3
165.0,1,120.0,1.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
0.0,0,657.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,2
508.0,1,540.0,2.0,5,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
0.0,1,120.0,1.0,1,0,services,1,1,60k-80k,1 to 9,33 to 48 years,2
0.0,1,420.0,2.0,1,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,2
-30.0,1,120.0,1.0,2,0,self-employed,1,1,20k-60k,1 to 9,33 to 48 years,2
560.0,1,0.0,1.0,1,0,self-employed,1,1,20k-60k,1 to 9,33 to 48 years,3
1250.0,1,360.0,1.0,1,0,self-employed,1,1,20k-60k,1 to 9,33 to 48 years,3
403.0,0,120.0,1.0,0,0,housemaid,1,0,<=20k,1 to 9,33 to 48 years,1
1342.0,1,60.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,48 to 63 years,2
1.0,0,300.0,1.0,2,0,technician,1,1,20k-60k,1 to 9,48 to 63 years,2
1612.0,1,657.0,1.0,0,1,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
161.0,0,240.0,1.0,0,0,housemaid,0,0,<=20k,1 to 9,63 to 78 years,1
3444.5,0,360.0,2.0,0,1,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
3444.5,1,657.0,3.0,8,0,management,1,1,80k-100k,1 to 9,33 to 48 years,3
113.0,1,657.0,2.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
3444.5,0,60.0,6.0,0,0,retired,1,0,20k-60k,1 to 9,63 to 78 years,1
233.0,1,60.0,2.0,4,0,admin.,1,1,20k-60k,1 to 9,18 to 33 years,3
0.0,1,240.0,2.0,2,0,management,1,1,80k-100k,1 to 9,18 to 33 years,3
705.0,1,240.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,2
1409.0,1,420.0,1.0,1,0,blue-collar,1,1,<=20k,1 to 9,48 to 63 years,1
1350.0,1,120.0,2.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
663.0,1,300.0,3.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
879.0,1,300.0,3.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
738.0,1,360.0,2.0,3,0,management,1,1,80k-100k,1 to 9,33 to 48 years,1
3444.5,0,240.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,1
1283.0,0,180.0,2.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,1
2643.0,1,60.0,3.0,1,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,2
1631.0,1,240.0,2.0,3,0,management,1,1,80k-100k,1 to 9,48 to 63 years,3
148.0,0,180.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,18 to 33 years,2
193.0,0,0.0,2.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,3
176.0,1,180.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,1
489.0,1,240.0,2.0,6,0,management,1,1,80k-100k,1 to 9,33 to 48 years,3
-421.0,1,180.0,1.0,5,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
887.0,1,60.0,2.0,0,0,entrepreneur,1,0,100k+,1 to 9,33 to 48 years,2
136.0,1,300.0,1.0,2,0,retired,1,1,20k-60k,1 to 9,48 to 63 years,1
3444.5,1,360.0,1.0,0,0,entrepreneur,1,0,100k+,1 to 9,48 to 63 years,3
854.0,1,420.0,3.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
0.0,0,180.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,48 to 63 years,3
0.0,1,300.0,2.0,4,0,admin.,1,1,20k-60k,1 to 9,48 to 63 years,1
414.0,1,657.0,1.0,3,1,management,1,1,80k-100k,1 to 9,48 to 63 years,3
496.0,1,240.0,1.0,2,0,services,1,1,60k-80k,1 to 9,18 to 33 years,2
2869.0,0,60.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
1297.0,1,657.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
3187.0,1,420.0,1.0,3,0,admin.,1,1,20k-60k,1 to 9,33 to 48 years,2
695.0,1,300.0,1.0,1,0,services,1,1,60k-80k,1 to 9,18 to 33 years,2
-60.0,0,60.0,1.0,1,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,2
275.0,1,240.0,2.0,1,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
530.0,1,120.0,1.0,0,0,management,1,0,80k-100k,1 to 9,18 to 33 years,3
782.0,0,240.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
3444.5,0,60.0,1.0,0,0,retired,0,0,20k-60k,1 to 9,63 to 78 years,2
3444.5,0,480.0,1.0,3,0,retired,1,1,20k-60k,1 to 9,48 to 63 years,2
517.0,1,240.0,1.0,5,0,management,1,1,80k-100k,1 to 9,33 to 48 years,2
1292.0,0,420.0,1.0,0,0,retired,1,0,20k-60k,1 to 9,63 to 78 years,2
0.0,0,300.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
657.0,0,60.0,2.0,0,0,services,1,0,60k-80k,1 to 9,48 to 63 years,2
3444.5,0,60.0,1.0,0,1,blue-collar,1,0,<=20k,1 to 9,18 to 33 years,2
1150.0,0,657.0,1.0,0,0,management,1,0,80k-100k,1 to 9,48 to 63 years,2
-41.0,1,120.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,2
1756.0,1,657.0,1.0,0,1,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
902.0,1,120.0,1.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,3
1943.0,1,240.0,2.0,2,0,unemployed,1,1,<=20k,1 to 9,33 to 48 years,2
824.0,1,240.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,18 to 33 years,2
751.0,1,120.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,2
101.0,0,420.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
172.0,1,60.0,6.0,2,0,technician,1,1,20k-60k,1 to 9,18 to 33 years,3
211.0,1,180.0,2.0,0,0,blue-collar,1,0,<=20k,1 to 9,48 to 63 years,1
2249.0,1,360.0,2.0,6,0,entrepreneur,0,1,100k+,1 to 9,33 to 48 years,3
1636.0,1,60.0,1.0,1,0,admin.,1,1,20k-60k,1 to 9,18 to 33 years,3
862.0,1,540.0,2.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
3164.0,1,300.0,2.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
666.0,1,180.0,1.0,1,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
1613.0,1,240.0,1.0,3,1,blue-collar,1,1,<=20k,1 to 9,48 to 63 years,2
1136.0,1,300.0,2.0,7,0,entrepreneur,1,1,100k+,1 to 9,33 to 48 years,3
749.0,1,120.0,2.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
3444.5,1,657.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
523.0,1,180.0,1.0,2,0,technician,1,1,20k-60k,1 to 9,48 to 63 years,3
879.0,1,360.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
-68.0,1,60.0,3.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
3444.5,1,420.0,2.0,1,0,admin.,1,1,20k-60k,1 to 9,33 to 48 years,1
-152.0,1,120.0,3.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
387.0,1,240.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,2
350.0,1,180.0,1.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
2644.0,1,180.0,1.0,3,0,entrepreneur,1,1,100k+,1 to 9,33 to 48 years,3
612.0,1,657.0,1.0,1,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,1
54.0,1,180.0,2.0,12,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,3
-521.0,1,120.0,2.0,0,0,management,1,0,80k-100k,1 to 9,33 to 48 years,2
3444.5,1,0.0,4.0,0,0,entrepreneur,1,0,100k+,1 to 9,33 to 48 years,2
3123.0,1,657.0,2.0,2,1,self-employed,1,1,20k-60k,1 to 9,33 to 48 years,2
596.0,1,540.0,2.0,0,0,management,1,0,80k-100k,1 to 9,48 to 63 years,3
1335.0,1,300.0,4.0,4,0,admin.,0,1,20k-60k,1 to 9,33 to 48 years,2
779.0,1,180.0,2.0,0,0,admin.,1,0,20k-60k,1 to 9,18 to 33 years,2
101.0,1,0.0,2.0,1,0,management,1,1,80k-100k,1 to 9,48 to 63 years,3
3444.5,1,600.0,2.0,1,0,management,1,1,80k-100k,1 to 9,33 to 48 years,1
1729.0,1,420.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,18 to 33 years,2
473.0,1,480.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,3
20.0,0,540.0,2.0,2,0,management,1,1,80k-100k,1 to 9,33 to 48 years,3
1070.0,1,180.0,2.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
-547.0,1,180.0,1.0,0,0,technician,1,0,20k-60k,1 to 9,18 to 33 years,2
285.0,1,300.0,1.0,3,0,management,1,1,80k-100k,1 to 9,33 to 48 years,3
3444.5,1,420.0,6.0,5,1,entrepreneur,0,1,100k+,1 to 9,48 to 63 years,1
2729.0,1,657.0,1.0,1,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
968.0,1,240.0,1.0,0,0,services,1,0,60k-80k,1 to 9,33 to 48 years,2
811.0,1,180.0,3.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
382.0,1,240.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
2030.0,0,60.0,6.0,0,0,retired,1,0,20k-60k,1 to 9,48 to 63 years,2
1684.0,0,60.0,4.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,2
270.0,1,300.0,2.0,1,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,2
1280.0,1,657.0,1.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
-73.0,1,540.0,3.0,9,0,blue-collar,1,1,<=20k,1 to 9,33 to 48 years,2
127.0,1,540.0,2.0,17,1,technician,1,1,20k-60k,1 to 9,18 to 33 years,3
1997.0,1,60.0,6.0,0,0,technician,1,0,20k-60k,1 to 9,33 to 48 years,3
1804.0,0,120.0,2.0,0,0,student,1,0,<=20k,1 to 9,18 to 33 years,3
3444.5,0,120.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
3444.5,0,120.0,1.0,0,1,management,1,0,80k-100k,1 to 9,33 to 48 years,3
523.0,1,180.0,3.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
2454.0,1,657.0,1.0,0,0,blue-collar,1,0,<=20k,1 to 9,33 to 48 years,2
3444.5,1,240.0,2.0,1,0,technician,1,1,20k-60k,1 to 9,33 to 48 years,2
3444.5,1,60.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
266.0,1,420.0,2.0,0,0,admin.,1,0,20k-60k,1 to 9,33 to 48 years,2
393.0,0,180.0,2.0,2,0,services,1,1,60k-80k,1 to 9,18 to 33 years,2
1972.0,0,60.0,1.0,0,0,unemployed,1,0,<=20k,1 to 9,18 to 33 years,2
1544.0,1,60.0,1.0,1,0,admin.,1,1,20k-60k,1 to 9,33 to 48 years,2
3444.5,0,180.0,1.0,0,1,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
